Row ID,Ship Mode,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9170,Standard Class,Jackson,Mississippi,Office Supplies,Paper,Xerox 1964,45.68,2,0,21.0128
9171,Same Day,Oxnard,California,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598
9172,Same Day,Oxnard,California,Office Supplies,Paper,Xerox 1886,47.9,1,0,22.992
9173,Same Day,Oxnard,California,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.588
9174,Same Day,Oxnard,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.2308
9175,Second Class,Kent,Washington,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
9176,Second Class,Kent,Washington,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
9177,Standard Class,Nashville,Tennessee,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724
9178,Standard Class,New York City,New York,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0,3.9144
9179,Standard Class,New York City,New York,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.149
9180,Standard Class,Westminster,California,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425
9181,Standard Class,Westminster,California,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
9182,Standard Class,Westminster,California,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673
9183,Standard Class,Westminster,California,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064
9184,Standard Class,Westminster,California,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
9185,Standard Class,Westminster,California,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
9186,Standard Class,Westminster,California,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898
9187,Standard Class,Westminster,California,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468
9188,Standard Class,Allentown,Pennsylvania,Office Supplies,Supplies,Staple remover,3.488,2,0.2,-0.6976
9189,Standard Class,Allentown,Pennsylvania,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024
9190,Standard Class,Allentown,Pennsylvania,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768
9191,Standard Class,Allentown,Pennsylvania,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99
9192,Standard Class,Allentown,Pennsylvania,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49
9193,Standard Class,San Antonio,Texas,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952
9194,Standard Class,San Antonio,Texas,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
9195,Standard Class,Avondale,Arizona,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994
9196,Standard Class,Avondale,Arizona,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614
9197,Standard Class,San Jose,California,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.1808
9198,Standard Class,San Jose,California,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3
9199,Standard Class,San Jose,California,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.0808
9200,Standard Class,San Jose,California,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1,0.2,32.098
9201,First Class,Perth Amboy,New Jersey,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0,12.098
9202,First Class,Perth Amboy,New Jersey,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106
9203,Standard Class,New York City,New York,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632
9204,Standard Class,New York City,New York,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0,32.186
9205,Standard Class,Los Angeles,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0,6.912
9206,Same Day,Milford,Connecticut,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892
9207,Same Day,Milford,Connecticut,Office Supplies,Paper,Xerox 209,51.84,8,0,24.8832
9208,Standard Class,Bloomington,Illinois,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
9209,Second Class,Seattle,Washington,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756
9210,Second Class,Burlington,Iowa,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0,3.4944
9211,Second Class,Burlington,Iowa,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
9212,Standard Class,Roseville,California,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312
9213,Standard Class,San Francisco,California,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
9214,Standard Class,San Francisco,California,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984
9215,First Class,Philadelphia,Pennsylvania,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
9216,Standard Class,Los Angeles,California,Office Supplies,Paper,Xerox 222,32.4,5,0,15.552
9217,Standard Class,Odessa,Texas,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
9218,First Class,Minneapolis,Minnesota,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
9219,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Storage,Iris Project Case,44.688,7,0.2,3.3516
9220,Standard Class,Philadelphia,Pennsylvania,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996
9221,First Class,Lafayette,Louisiana,Office Supplies,Labels,Avery 52,11.07,3,0,5.2029
9222,First Class,Lafayette,Louisiana,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396
9223,First Class,Lafayette,Louisiana,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416
9224,Same Day,Bryan,Texas,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188
9225,Same Day,Bryan,Texas,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
9226,Same Day,Bryan,Texas,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
9227,Same Day,Bryan,Texas,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286
9228,Standard Class,Los Angeles,California,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
9229,Same Day,Los Angeles,California,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
9230,First Class,Los Angeles,California,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
9231,First Class,Los Angeles,California,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
9232,Standard Class,Phoenix,Arizona,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936
9233,Standard Class,Los Angeles,California,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444
9234,Standard Class,Los Angeles,California,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468
9235,Standard Class,Los Angeles,California,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
9236,Standard Class,Los Angeles,California,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332
9237,Standard Class,Los Angeles,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364
9238,Standard Class,Los Angeles,California,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592
9239,First Class,Columbus,Ohio,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
9240,Standard Class,Tallahassee,Florida,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842
9241,Standard Class,Tallahassee,Florida,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249
9242,Standard Class,Tallahassee,Florida,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754
9243,Standard Class,San Francisco,California,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488
9244,Standard Class,San Francisco,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049
9245,Standard Class,San Francisco,California,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224
9246,Standard Class,San Francisco,California,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552
9247,Standard Class,San Francisco,California,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
9248,Standard Class,San Francisco,California,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
9249,Standard Class,New York City,New York,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365
9250,Standard Class,New York City,New York,Technology,Phones,BlackBerry Q10,881.93,7,0,220.4825
9251,Standard Class,Marion,Iowa,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
9252,Standard Class,Los Angeles,California,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
9253,Second Class,Pine Bluff,Arkansas,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
9254,Second Class,Pine Bluff,Arkansas,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
9255,Second Class,Columbia,Missouri,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.2225
9256,Second Class,Columbia,Missouri,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724
9257,Second Class,Columbia,Missouri,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344
9258,Second Class,Columbia,Missouri,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704
9259,Second Class,Columbia,Missouri,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0,24.393
9260,Second Class,Columbia,Missouri,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
9261,Second Class,Aberdeen,South Dakota,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
9262,Same Day,Seattle,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
9263,Standard Class,Detroit,Michigan,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,35.0973
9264,Standard Class,Detroit,Michigan,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982
9265,Standard Class,Memphis,Tennessee,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782
9266,Standard Class,Memphis,Tennessee,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318
9267,First Class,North Las Vegas,Nevada,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328
9268,Same Day,Freeport,New York,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388
9269,Same Day,Freeport,New York,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
9270,Standard Class,New York City,New York,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308
9271,Standard Class,New York City,New York,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
9272,Standard Class,New York City,New York,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0,4.4088
9273,Standard Class,New York City,New York,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.3408
9274,Standard Class,Henderson,Kentucky,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.4112
9275,Same Day,Albuquerque,New Mexico,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
9276,Second Class,Delray Beach,Florida,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
9277,Second Class,Delray Beach,Florida,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98
9278,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
9279,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007
9280,Standard Class,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498
9281,Standard Class,Seattle,Washington,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97
9282,Standard Class,Richmond,Virginia,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37
9283,Standard Class,West Palm Beach,Florida,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784
9284,Second Class,Fort Collins,Colorado,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474
9285,Standard Class,Franklin,Wisconsin,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
9286,First Class,Monroe,North Carolina,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712
9287,Standard Class,Dallas,Texas,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208
9288,Standard Class,Dallas,Texas,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615
9289,First Class,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188
9290,Second Class,San Francisco,California,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877
9291,First Class,Dover,Delaware,Office Supplies,Art,Newell 351,9.84,3,0,2.8536
9292,First Class,Dover,Delaware,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525
9293,Same Day,Waco,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452
9294,Second Class,Hagerstown,Maryland,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0,20.586
9295,Standard Class,Cleveland,Ohio,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286
9296,Standard Class,Cleveland,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376
9297,Second Class,Mcallen,Texas,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848
9298,Second Class,Mcallen,Texas,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768
9299,Second Class,Mcallen,Texas,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
9300,Second Class,Mcallen,Texas,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
9301,Second Class,Mcallen,Texas,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245
9302,Second Class,Mcallen,Texas,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123
9303,Second Class,Mcallen,Texas,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
9304,Second Class,Mcallen,Texas,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432
9305,Second Class,Mcallen,Texas,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878
9306,Standard Class,Santa Fe,New Mexico,Office Supplies,Art,Newell 323,8.4,5,0,2.184
9307,Standard Class,San Francisco,California,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
9308,Standard Class,San Francisco,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
9309,Standard Class,San Francisco,California,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
9310,Standard Class,San Francisco,California,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
9311,Standard Class,New York City,New York,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,0.2,45.84
9312,Standard Class,Dallas,Texas,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248
9313,Standard Class,Dallas,Texas,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616
9314,Same Day,Detroit,Michigan,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0,117.1296
9315,Same Day,Detroit,Michigan,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
9316,Standard Class,Philadelphia,Pennsylvania,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158
9317,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516
9318,Standard Class,Carrollton,Texas,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994
9319,Standard Class,New York City,New York,Office Supplies,Paper,Xerox 1977,13.36,2,0,6.4128
9320,Standard Class,New York City,New York,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2,0.1,25.4744
9321,Standard Class,New York City,New York,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,0,31.2664
9322,Standard Class,Houston,Texas,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688
9323,Standard Class,Houston,Texas,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
9324,Standard Class,Los Angeles,California,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.0784
9325,Standard Class,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816
9326,Standard Class,Los Angeles,California,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
9327,First Class,Edmonds,Washington,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0,34.8128
9328,First Class,Edmonds,Washington,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784
9329,First Class,Edmonds,Washington,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0,7.2744
9330,First Class,San Francisco,California,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,15.3952
9331,Standard Class,New York City,New York,Office Supplies,Envelopes,Staple envelope,15.56,2,0,7.3132
9332,Standard Class,Springfield,Oregon,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
9333,Second Class,Georgetown,Kentucky,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0,50.8768
9334,Second Class,Georgetown,Kentucky,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0,6.674
9335,First Class,Coral Springs,Florida,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176
9336,First Class,Coral Springs,Florida,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976
9337,Standard Class,San Francisco,California,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.771
9338,Second Class,San Francisco,California,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122
9339,Second Class,San Francisco,California,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224
9340,Second Class,San Francisco,California,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.9631
9341,Second Class,San Francisco,California,Office Supplies,Labels,Avery 480,18.75,5,0,9
9342,Second Class,San Francisco,California,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576
9343,Standard Class,Riverside,California,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194
9344,First Class,Troy,Ohio,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393
9345,First Class,Troy,Ohio,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
9346,First Class,Troy,Ohio,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188
9347,First Class,Troy,Ohio,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896
9348,First Class,Troy,Ohio,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849
9349,Standard Class,Moreno Valley,California,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0,202.2528
9350,Standard Class,Moreno Valley,California,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
9351,Standard Class,Seattle,Washington,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
9352,Standard Class,Seattle,Washington,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
9353,First Class,Chicago,Illinois,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
9354,First Class,Chicago,Illinois,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128
9355,Standard Class,Jackson,Michigan,Office Supplies,Paper,Xerox 207,19.44,3,0,9.3312
9356,Standard Class,Jackson,Michigan,Office Supplies,Art,Newell 307,3.64,2,0,1.0192
9357,Standard Class,Jackson,Michigan,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
9358,Second Class,New York City,New York,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,15.092
9359,Second Class,New York City,New York,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453
9360,Second Class,New York City,New York,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,0,7.8166
9361,Second Class,New York City,New York,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,0,0
9362,Standard Class,Seattle,Washington,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194
9363,Standard Class,Seattle,Washington,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0,0.3906
9364,Standard Class,Seattle,Washington,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206
9365,Standard Class,Seattle,Washington,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864
9366,First Class,Saint Charles,Missouri,Office Supplies,Paper,Xerox 1899,11.56,2,0,5.6644
9367,Standard Class,Long Beach,New York,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,25.68
9368,Standard Class,Long Beach,New York,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.844
9369,First Class,Lakewood,New Jersey,Office Supplies,Paper,Xerox 1939,37.94,2,0,18.2112
9370,Second Class,Clinton,Maryland,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3,0,43.6752
9371,First Class,Columbus,Ohio,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,0.2,-4.1568
9372,First Class,Columbus,Ohio,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586
9373,First Class,Columbus,Ohio,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145
9374,Standard Class,Pasadena,California,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493
9375,Standard Class,Seattle,Washington,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0,15.9588
9376,Second Class,Los Angeles,California,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5
9377,Standard Class,East Orange,New Jersey,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0,13.674
9378,Standard Class,Eau Claire,Wisconsin,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0,8.4656
9379,Standard Class,Chicago,Illinois,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868
9380,Second Class,Tampa,Florida,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348
9381,Second Class,Tampa,Florida,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,6.4784
9382,Second Class,Tampa,Florida,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,2,0.2,-10.6068
9383,Second Class,Tampa,Florida,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504
9384,Second Class,Tampa,Florida,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.049
9385,Standard Class,New York City,New York,Office Supplies,Paper,Xerox 226,25.92,4,0,12.4416
9386,Standard Class,Mesa,Arizona,Furniture,Furnishings,Flat Face Poster Frame,120.576,8,0.2,33.1584
9387,Standard Class,Burlington,Vermont,Office Supplies,Paper,Xerox 191,79.92,4,0,37.5624
9388,Standard Class,Burlington,Vermont,Office Supplies,Paper,Xerox 1881,12.28,1,0,5.7716
9389,Standard Class,Burlington,Vermont,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232
9390,Standard Class,Burlington,Vermont,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,0,0.9588
